run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
20-Jan-2011 15:00,201011,BIRMINGHAM,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),FLYBE LTD,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 57 
20-Jan-2011 15:00,201011,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,A,C, 6 , 0 , 33.3333333333333 , 0 , 33.3333333333333 , 16.6666666666667 , 16.6666666666667 , 0 , 78.8333333333333 , 0 , 7 , 57.1428571428571 , 32.4285714285714 
20-Jan-2011 15:00,201011,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,D,C, 6 , 0 , 33.3333333333333 , 0 , 33.3333333333333 , 0 , 16.6666666666667 , 16.6666666666667 , 150.333333333333 , 0 , 5 , 100 , 4.4 
20-Jan-2011 15:00,201011,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,A,S, 111 , 0 , 81.981981981982 , 9.00900900900901 , 5.40540540540541 , 3.6036036036036 , 0 , 0 , 8.47747747747748 , 1 , 110 , 94.5454545454545 , 3.5 
20-Jan-2011 15:00,201011,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S, 110 , 0 , 78.1818181818182 , 10.9090909090909 , 5.45454545454545 , 5.45454545454545 , 0 , 0 , 10.8909090909091 , 1 , 109 , 92.6605504587156 , 3.44036697247706 
20-Jan-2011 15:00,201011,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,A,S, 5 , 0 , 60 , 40 , 0 , 0 , 0 , 0 , 11.4 , 0 , 4 , 50 , 26.5 
20-Jan-2011 15:00,201011,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,D,S, 5 , 0 , 40 , 40 , 20 , 0 , 0 , 0 , 17 , 0 , 4 , 75 , 12.75 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,CYPRUS AIRWAYS,A,S, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 2.5 , 0 , 4 , 75 , 10.25 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,CYPRUS AIRWAYS,D,S, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 4 , 50 , 16.75 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,EUROCYPRIA AIRLINES LTD,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 50 , 8.5 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,EUROCYPRIA AIRLINES LTD,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 30 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,A,S, 12 , 0 , 91.6666666666667 , 8.33333333333333 , 0 , 0 , 0 , 0 , 3.16666666666667 , 0 , 9 , 77.7777777777778 , 9.66666666666667 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,D,S, 11 , 0 , 81.8181818181818 , 18.1818181818182 , 0 , 0 , 0 , 0 , 7.63636363636364 , 0 , 9 , 66.6666666666667 , 14.7777777777778 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,THOMAS COOK AIRLINES LTD,A,C, 2 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 50 , 10 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,LARNACA,THOMSON AIRWAYS LTD,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 19 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,PAPHOS,MONARCH AIRLINES,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 14 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,PAPHOS,THOMAS COOK AIRLINES LTD,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,PAPHOS,THOMSON AIRWAYS LTD,A,C, 4 , 0 , 25 , 50 , 0 , 25 , 0 , 0 , 28.75 , 0 , 6 , 100 , 6.66666666666667 
20-Jan-2011 15:00,201011,BIRMINGHAM,CYPRUS,PAPHOS,THOMSON AIRWAYS LTD,D,C, 4 , 0 , 75 , 0 , 0 , 25 , 0 , 0 , 30.75 , 0 , 4 , 100 , 1.5 
20-Jan-2011 15:00,201011,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,BMIBABY LTD,A,S, 17 , 0 , 76.4705882352941 , 5.88235294117647 , 5.88235294117647 , 5.88235294117647 , 5.88235294117647 , 0 , 22.4705882352941 , 0 , 18 , 94.4444444444444 , 1.66666666666667 
20-Jan-2011 15:00,201011,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,BMIBABY LTD,D,S, 17 , 0 , 76.4705882352941 , 0 , 11.7647058823529 , 11.7647058823529 , 0 , 0 , 17.6470588235294 , 0 , 18 , 88.8888888888889 , 5.44444444444444 
20-Jan-2011 15:00,201011,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,RYANAIR,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 88.8888888888889 , 4.33333333333333 
20-Jan-2011 15:00,201011,BIRMINGHAM,CZECH REPUBLIC,PRAGUE,RYANAIR,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 88.8888888888889 , 6.66666666666667 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,BILLUND,RYANAIR,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,BILLUND,RYANAIR,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 100 , 1 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,COPENHAGEN,CIMBER AIR A/S,A,S, 35 , 0 , 68.5714285714286 , 20 , 5.71428571428571 , 5.71428571428571 , 0 , 0 , 16.2571428571429 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,COPENHAGEN,CIMBER AIR A/S,D,S, 35 , 0 , 65.7142857142857 , 22.8571428571429 , 5.71428571428571 , 5.71428571428571 , 0 , 0 , 16.4285714285714 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,COPENHAGEN,SAS,A,S, 8 , 0 , 75 , 12.5 , 12.5 , 0 , 0 , 0 , 11.125 , 0 , 45 , 80 , 11 
20-Jan-2011 15:00,201011,BIRMINGHAM,DENMARK,COPENHAGEN,SAS,D,S, 8 , 0 , 62.5 , 12.5 , 25 , 0 , 0 , 0 , 17 , 0 , 45 , 86.6666666666667 , 9.37777777777778 
20-Jan-2011 15:00,201011,BIRMINGHAM,DOMINICAN REPUBLIC,PUERTO PLATA,THOMSON AIRWAYS LTD,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,DOMINICAN REPUBLIC,PUNTA CANA,THOMSON AIRWAYS LTD,A,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 6.5 , 0 , 3 , 100 , 0.666666666666667 
20-Jan-2011 15:00,201011,BIRMINGHAM,DOMINICAN REPUBLIC,PUNTA CANA,THOMSON AIRWAYS LTD,D,C, 4 , 0 , 50 , 25 , 0 , 25 , 0 , 0 , 23 , 0 , 4 , 75 , 11 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,HURGHADA,THOMAS COOK AIRLINES LTD,A,C, 3 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0.333333333333333 , 0 , 4 , 100 , 1 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,HURGHADA,THOMAS COOK AIRLINES LTD,D,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 4 , 100 , 2.25 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,LUXOR,THOMSON AIRWAYS LTD,A,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,LUXOR,THOMSON AIRWAYS LTD,D,C, 4 , 0 , 75 , 25 , 0 , 0 , 0 , 0 , 6.25 , 0 , 4 , 100 , 2.25 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMAS COOK AIRLINES LTD,A,C, 10 , 0 , 80 , 10 , 10 , 0 , 0 , 0 , 6.6 , 0 , 9 , 77.7777777777778 , 6.77777777777778 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMAS COOK AIRLINES LTD,D,C, 9 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 9 , 100 , 5.22222222222222 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMSON AIRWAYS LTD,A,S, 16 , 1 , 81.25 , 6.25 , 6.25 , 6.25 , 0 , 0 , 15.5 , 1 , 13 , 69.2307692307692 , 21.5384615384615 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMSON AIRWAYS LTD,D,S, 17 , 0 , 94.1176470588235 , 5.88235294117647 , 0 , 0 , 0 , 0 , 5.88235294117647 , 0 , 13 , 84.6153846153846 , 10.8461538461538 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,TABA,THOMSON AIRWAYS LTD,A,C, 5 , 0 , 40 , 20 , 40 , 0 , 0 , 0 , 22.4 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,EGYPT,TABA,THOMSON AIRWAYS LTD,D,C, 5 , 0 , 60 , 20 , 20 , 0 , 0 , 0 , 13 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,BIARRITZ,RYANAIR,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,BIARRITZ,RYANAIR,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 100 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,LYON,BRIT AIR,A,S, 43 , 0 , 95.3488372093023 , 4.65116279069767 , 0 , 0 , 0 , 0 , 2.93023255813953 , 0 , 44 , 93.1818181818182 , 3.52272727272727 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,LYON,BRIT AIR,D,S, 43 , 0 , 97.6744186046512 , 2.32558139534884 , 0 , 0 , 0 , 0 , 1.65116279069767 , 0 , 44 , 93.1818181818182 , 3.45454545454545 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,A,S, 22 , 0 , 95.4545454545455 , 4.54545454545455 , 0 , 0 , 0 , 0 , 1.04545454545455 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S, 22 , 0 , 90.9090909090909 , 9.09090909090909 , 0 , 0 , 0 , 0 , 4.31818181818182 , 0 , 0 , 0 , 0 
20-Jan-2011 15:00,201011,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),CITY JET,A,S, 66 , 0 , 95.4545454545455 , 4.54545454545455 , 0 , 0 , 0 , 0 , 2.59090909090909 , 0 , 146 , 94.5205479452055 , 4.71917808219178 
