run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
18/02/2022 11:00,202111,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,4,0,0,25.000000,25.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,4,0,0,0.000000,25.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,1,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,REPUBLIC OF MOLDOVA,CHISINAU (KISHINEV),JET2.COM LTD,A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,REPUBLIC OF MOLDOVA,CHISINAU (KISHINEV),JET2.COM LTD,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,22,0,0,4.545455,36.363636,18.181818,18.181818,9.090909,9.090909,0.000000,4.545455,0.000000,0.000000,0.000000,29,8,55.555556,26
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,22,0,0,0.000000,22.727273,36.363636,9.090909,18.181818,9.090909,0.000000,4.545455,0.000000,0.000000,0.000000,29,8,60.000000,26
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,62,0,3,29.230769,43.076923,10.769231,1.538462,4.615385,4.615385,0.000000,0.000000,1.538462,0.000000,4.615385,15,6,45.454545,22
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,63,0,2,1.538462,32.307692,50.769231,0.000000,4.615385,4.615385,1.538462,1.538462,0.000000,0.000000,3.076923,16,6,36.363636,15
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,38,0,3,7.317073,48.780488,24.390244,7.317073,2.439024,2.439024,0.000000,0.000000,0.000000,0.000000,7.317073,7,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,24,0,2,0.000000,26.923077,50.000000,3.846154,7.692308,3.846154,0.000000,0.000000,0.000000,0.000000,7.692308,12,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,EXETER,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,84
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,39,0,0,12.820513,53.846154,17.948718,0.000000,10.256410,5.128205,0.000000,0.000000,0.000000,0.000000,0.000000,10,21,91.304348,0
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,34,0,2,0.000000,33.333333,38.888889,11.111111,5.555556,2.777778,2.777778,0.000000,0.000000,0.000000,5.555556,14,22,91.304348,2
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,A,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,3,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,4,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,S,72,0,5,31.168831,46.753247,7.792208,1.298701,2.597403,3.896104,0.000000,0.000000,0.000000,0.000000,6.493506,5,51,88.461538,5
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,D,S,74,0,5,3.797468,46.835443,27.848101,6.329114,3.797468,3.797468,1.265823,0.000000,0.000000,0.000000,6.329114,11,51,84.313725,10
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,22,0,1,52.173913,30.434783,8.695652,0.000000,0.000000,0.000000,4.347826,0.000000,0.000000,0.000000,4.347826,8,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,23,0,1,0.000000,54.166667,25.000000,4.166667,0.000000,4.166667,0.000000,0.000000,8.333333,0.000000,4.166667,56,0,0.000000,
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,129,0,4,8.270677,37.593985,30.827068,10.526316,5.263158,2.255639,0.751880,1.503759,0.000000,0.000000,3.007519,13,48,79.310345,2
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,129,0,5,0.000000,42.537313,34.328358,8.208955,5.970149,2.238806,0.746269,2.238806,0.000000,0.000000,3.731343,14,49,77.586207,3
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,A,S,18,0,0,27.777778,44.444444,22.222222,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,D,S,18,0,0,0.000000,61.111111,33.333333,0.000000,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,2,100.000000,0
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,A,S,59,0,2,18.032787,44.262295,11.475410,3.278689,11.475410,4.918033,1.639344,0.000000,1.639344,0.000000,3.278689,21,26,100.000000,1
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,D,S,60,0,1,0.000000,47.540984,31.147541,1.639344,1.639344,13.114754,1.639344,1.639344,0.000000,0.000000,1.639344,21,26,96.153846,5
18/02/2022 11:00,202111,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,A,S,19,0,2,9.523810,33.333333,23.809524,14.285714,9.523810,0.000000,0.000000,0.000000,0.000000,0.000000,9.523810,9,0,0.000000,
