run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
17/08/2026 10:24,202606,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,9,0,0,0.000000,22.222222,44.444444,11.111111,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0,0.000000,
17/08/2026 10:24,202606,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,9,0,0,0.000000,44.444444,22.222222,11.111111,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0,0.000000,
17/08/2026 10:24,202606,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,10,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,66.666667,33
17/08/2026 10:24,202606,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,10,0,0,0.000000,80.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,66.666667,33
17/08/2026 10:24,202606,ABERDEEN,POLAND,KRAKOW,RYANAIR,A,S,13,0,0,0.000000,46.153846,38.461538,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,8,100.000000,3
17/08/2026 10:24,202606,ABERDEEN,POLAND,KRAKOW,RYANAIR,D,S,13,0,0,0.000000,38.461538,46.153846,7.692308,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,11,8,100.000000,4
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,23,0,0,21.739130,52.173913,8.695652,4.347826,4.347826,8.695652,0.000000,0.000000,0.000000,0.000000,0.000000,9,26,100.000000,1
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,23,0,0,8.695652,65.217391,17.391304,4.347826,0.000000,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,5,26,100.000000,1
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,64,0,1,18.461538,41.538462,24.615385,7.692308,3.076923,1.538462,1.538462,0.000000,0.000000,0.000000,1.538462,8,69,74.285714,12
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,65,0,0,4.615385,64.615385,20.000000,6.153846,0.000000,4.615385,0.000000,0.000000,0.000000,0.000000,0.000000,6,71,91.549296,4
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,21,0,1,13.636364,27.272727,36.363636,4.545455,9.090909,0.000000,4.545455,0.000000,0.000000,0.000000,4.545455,16,21,85.714286,8
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,21,0,1,0.000000,45.454545,18.181818,22.727273,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,10,22,77.272727,13
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,D,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80,0,0.000000,
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,21,65.384615,6
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,42
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,22,86.363636,8
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,INVERNESS,BRITISH AIRWAYS PLC,A,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,0,0.000000,
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,50.000000,0
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,S,68,0,2,30.000000,38.571429,18.571429,5.714286,2.857143,1.428571,0.000000,0.000000,0.000000,0.000000,2.857143,5,71,78.873239,23
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,D,S,67,0,4,9.859155,45.070423,26.760563,4.225352,5.633803,2.816901,0.000000,0.000000,0.000000,0.000000,5.633803,8,70,87.142857,7
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,60,0,0,15.000000,30.000000,21.666667,8.333333,18.333333,5.000000,1.666667,0.000000,0.000000,0.000000,0.000000,18,60,83.333333,8
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,60,0,0,1.666667,55.000000,15.000000,11.666667,10.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,14,60,90.000000,6
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,148,0,8,5.128205,32.051282,30.128205,14.743590,9.615385,3.205128,0.000000,0.000000,0.000000,0.000000,5.128205,13,172,76.878613,10
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,149,0,7,0.641026,51.282051,26.923077,6.410256,7.051282,2.564103,0.000000,0.000000,0.641026,0.000000,4.487179,13,172,83.236994,8
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,A,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,A,S,22,0,0,13.636364,31.818182,27.272727,4.545455,13.636364,4.545455,0.000000,4.545455,0.000000,0.000000,0.000000,26,25,80.000000,10
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,D,S,22,0,0,0.000000,40.909091,31.818182,4.545455,13.636364,4.545455,0.000000,0.000000,4.545455,0.000000,0.000000,91,25,80.000000,18
17/08/2026 10:24,202606,ABERDEEN,UNITED KINGDOM,MANCHESTER,BRITISH AIRWAYS PLC,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,0,0.000000,
