run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
5/29/2018 1:38:21 PM,201711,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S,26,0,88.46153846,3.846153846,7.692307692,0,0,0,5.34615,0,46,91.30434783,6.195652174
5/29/2018 1:38:21 PM,201711,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S,26,0,92.30769231,3.846153846,3.846153846,0,0,0,3.73077,0,46,95.65217391,5.673913043
5/29/2018 1:38:21 PM,201711,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,A,S,23,0,82.60869565,13.04347826,0,4.347826087,0,0,8.17391,0,24,87.5,6.083333333
5/29/2018 1:38:21 PM,201711,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,D,S,21,0,80.95238095,9.523809524,4.761904762,4.761904762,0,0,11.09524,0,24,75,9.083333333
5/29/2018 1:38:21 PM,201711,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,A,C,1,0,100,0,0,0,0,0,4,0,0,0,0
5/29/2018 1:38:21 PM,201711,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,D,C,1,0,100,0,0,0,0,0,12,0,0,0,0
5/29/2018 1:38:21 PM,201711,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,A,S,85,0,91.76470588,1.176470588,4.705882353,2.352941176,0,0,5.57647,0,60,90,5.333333333
5/29/2018 1:38:21 PM,201711,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S,85,0,87.05882353,4.705882353,4.705882353,2.352941176,1.176470588,0,8.84706,0,59,83.05084746,7.372881356
5/29/2018 1:38:21 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S,58,0,70.68965517,17.24137931,5.172413793,6.896551724,0,0,14.96552,0,0,0,0
5/29/2018 1:38:21 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S,59,0,93.22033898,5.084745763,1.694915254,0,0,0,3.76271,0,0,0,0
5/29/2018 1:38:21 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA CITY LINE,A,S,0,0,0,0,0,0,0,0,0,0,60,85,15.71666667
5/29/2018 1:38:21 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA CITY LINE,D,S,0,0,0,0,0,0,0,0,0,0,60,96.66666667,3.916666667
5/29/2018 1:38:21 PM,201711,ABERDEEN,ICELAND,AKUREYRI,FLUGFELAG ISLANDS(AIR ICELAND),A,S,1,0,0,100,0,0,0,0,21,0,0,0,0
5/29/2018 1:38:21 PM,201711,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),A,S,8,0,87.5,0,12.5,0,0,0,4.375,0,13,69.23076923,19.84615385
5/29/2018 1:38:21 PM,201711,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),D,S,9,0,88.88888889,0,11.11111111,0,0,0,5.44444,0,13,84.61538462,8.615384615
5/29/2018 1:38:21 PM,201711,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,42,0,92.85714286,4.761904762,2.380952381,0,0,0,3.14286,0,30,100,2.433333333
