run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
22/09/2026 12:38,202607,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,8,0,0,0.000000,25.000000,37.500000,0.000000,0.000000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,38,0,0.000000,
22/09/2026 12:38,202607,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,8,0,0,0.000000,25.000000,25.000000,12.500000,0.000000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,39,0,0.000000,
22/09/2026 12:38,202607,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,8,0,0,12.500000,50.000000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,17,88.235294,16
22/09/2026 12:38,202607,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,8,0,0,12.500000,25.000000,50.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,17,82.352941,17
22/09/2026 12:38,202607,ABERDEEN,POLAND,KRAKOW,RYANAIR,A,S,12,0,0,8.333333,75.000000,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,9,100.000000,0
22/09/2026 12:38,202607,ABERDEEN,POLAND,KRAKOW,RYANAIR,D,S,12,0,0,0.000000,50.000000,25.000000,16.666667,8.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,9,88.888889,3
22/09/2026 12:38,202607,ABERDEEN,POLAND,KRAKOW,RYANAIR SUN,A,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63,0,0.000000,
22/09/2026 12:38,202607,ABERDEEN,POLAND,KRAKOW,RYANAIR SUN,D,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75,0,0.000000,
22/09/2026 12:38,202607,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,28,0,0,21.428571,57.142857,10.714286,7.142857,0.000000,3.571429,0.000000,0.000000,0.000000,0.000000,0.000000,6,26,96.153846,2
22/09/2026 12:38,202607,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,28,0,0,0.000000,60.714286,28.571429,3.571429,7.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,26,96.153846,1
22/09/2026 12:38,202607,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,63,0,1,9.375000,48.437500,20.312500,14.062500,1.562500,4.687500,0.000000,0.000000,0.000000,0.000000,1.562500,9,79,90.000000,7
22/09/2026 12:38,202607,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,63,0,1,3.125000,45.312500,40.625000,4.687500,1.562500,3.125000,0.000000,0.000000,0.000000,0.000000,1.562500,6,79,96.250000,2
