run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
07/12/2018 15:23,201810,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,9,0,0,0.000000,66.666667,11.111111,11.111111,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,11,9,66.666667,13
07/12/2018 15:23,201810,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,9,0,0,0.000000,11.111111,44.444444,22.222222,11.111111,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,17,9,66.666667,14
07/12/2018 15:23,201810,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,9,66.666667,13
07/12/2018 15:23,201810,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,9,44.444444,16
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,A,S,25,0,0,0.000000,72.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,30,93.333333,5
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,D,S,25,0,0,0.000000,60.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,30,80.000000,7
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,A,S,81,0,0,1.234568,39.506173,48.148148,3.703704,3.703704,2.469136,1.234568,0.000000,0.000000,0.000000,0.000000,9,108,76.851852,13
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,D,S,81,0,0,0.000000,49.382716,37.037037,1.234568,6.172840,4.938272,1.234568,0.000000,0.000000,0.000000,0.000000,10,108,81.481481,10
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,A,S,26,0,0,7.692308,50.000000,19.230769,7.692308,7.692308,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,14,31,74.193548,13
07/12/2018 15:23,201810,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,D,S,24,0,2,0.000000,15.384615,46.153846,7.692308,11.538462,7.692308,0.000000,3.846154,0.000000,0.000000,7.692308,27,32,62.500000,18
