run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,INNSBRUCK,FLYBE LTD,A,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 60 , 20.6 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,INNSBRUCK,FLYBE LTD,D,C, 4 , 0 , 50 , 25 , 25 , 0 , 0 , 0 , 18.5 , 0 , 5 , 20 , 58.8 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,SALZBURG,THOMSON AIRWAYS LTD,A,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 5 , 60 , 19.2 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,SALZBURG,THOMSON AIRWAYS LTD,D,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 7.25 , 0 , 5 , 80 , 10.8 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,AUSTRIAN AIRLINES,A,C, 2 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,AUSTRIAN AIRLINES,D,C, 2 , 0 , 0 , 0 , 0 , 100 , 0 , 0 , 79 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,BLUE LINE,A,C, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,BLUE LINE,D,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,BMI BRITISH MIDLAND,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 39 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,BMI BRITISH MIDLAND,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 8 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,LAUDA-AIR,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 100 , 2.33333333333333 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,LAUDA-AIR,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 23.6666666666667 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,NIKI,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,AUSTRIA,VIENNA,NIKI,D,C, 1 , 0 , 0 , 100 , 0 , 0 , 0 , 0 , 22 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,A,S, 75 , 0 , 90.6666666666667 , 6.66666666666667 , 2.66666666666667 , 0 , 0 , 0 , 3.76 , 0 , 82 , 90.2439024390244 , 3.58536585365854 
21-Oct-2010 16:30,201008,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S, 74 , 0 , 89.1891891891892 , 5.40540540540541 , 4.05405405405405 , 1.35135135135135 , 0 , 0 , 7.05405405405405 , 0 , 81 , 82.7160493827161 , 8.16049382716049 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,BH AIR,A,C, 8 , 0 , 37.5 , 50 , 12.5 , 0 , 0 , 0 , 16.5 , 0 , 9 , 100 , 4.22222222222222 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,BH AIR,D,C, 8 , 0 , 62.5 , 37.5 , 0 , 0 , 0 , 0 , 14.25 , 0 , 9 , 77.7777777777778 , 9.77777777777778 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,MONARCH AIRLINES,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 100 , 0.6 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,MONARCH AIRLINES,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 100 , 1.2 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,THOMAS COOK AIRLINES LTD,A,C, 4 , 0 , 75 , 25 , 0 , 0 , 0 , 0 , 4.25 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,THOMAS COOK AIRLINES LTD,D,C, 4 , 0 , 75 , 25 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,THOMSON AIRWAYS LTD,A,C, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0.4 , 0 , 5 , 100 , 0.4 
21-Oct-2010 16:30,201008,BIRMINGHAM,BULGARIA,BURGAS,THOMSON AIRWAYS LTD,D,C, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 3.6 , 0 , 4 , 75 , 11 
21-Oct-2010 16:30,201008,BIRMINGHAM,CANADA,TORONTO,THOMAS COOK AIRLINES LTD,A,S, 9 , 0 , 55.5555555555556 , 22.2222222222222 , 11.1111111111111 , 11.1111111111111 , 0 , 0 , 26.5555555555556 , 0 , 9 , 55.5555555555556 , 38.7777777777778 
21-Oct-2010 16:30,201008,BIRMINGHAM,CANADA,TORONTO,THOMAS COOK AIRLINES LTD,D,S, 9 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 9 , 77.7777777777778 , 42.4444444444444 
21-Oct-2010 16:30,201008,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,A,S, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0.2 , 0 , 4 , 75 , 4.5 
21-Oct-2010 16:30,201008,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,D,S, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 5.6 , 0 , 4 , 100 , 2 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,DUBROVNIK,FLYBE LTD,A,C, 5 , 0 , 80 , 20 , 0 , 0 , 0 , 0 , 8.6 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,DUBROVNIK,FLYBE LTD,A,S, 5 , 0 , 20 , 40 , 20 , 20 , 0 , 0 , 32 , 0 , 5 , 100 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,DUBROVNIK,FLYBE LTD,D,C, 5 , 0 , 60 , 40 , 0 , 0 , 0 , 0 , 13.8 , 0 , 0 , 0 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,DUBROVNIK,FLYBE LTD,D,S, 5 , 0 , 0 , 20 , 60 , 20 , 0 , 0 , 49.6 , 0 , 5 , 100 , 8.8 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,PULA,THOMSON AIRWAYS LTD,A,C, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 100 , 0 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,PULA,THOMSON AIRWAYS LTD,D,C, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 6.8 , 0 , 4 , 100 , 1 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,SPLIT,FLYBE LTD,A,S, 4 , 0 , 25 , 25 , 25 , 25 , 0 , 0 , 46 , 0 , 5 , 80 , 19.4 
21-Oct-2010 16:30,201008,BIRMINGHAM,CROATIA,SPLIT,FLYBE LTD,D,S, 4 , 0 , 0 , 50 , 50 , 0 , 0 , 0 , 34 , 0 , 5 , 60 , 21 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,CYPRUS AIRWAYS,A,S, 8 , 0 , 62.5 , 12.5 , 12.5 , 12.5 , 0 , 0 , 15.875 , 0 , 8 , 75 , 7 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,CYPRUS AIRWAYS,D,S, 8 , 0 , 62.5 , 12.5 , 12.5 , 12.5 , 0 , 0 , 22.75 , 0 , 8 , 50 , 16.375 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,EUROCYPRIA AIRLINES LTD,A,C, 5 , 0 , 80 , 20 , 0 , 0 , 0 , 0 , 7.4 , 0 , 5 , 80 , 7.4 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,EUROCYPRIA AIRLINES LTD,D,C, 5 , 0 , 40 , 20 , 40 , 0 , 0 , 0 , 23.4 , 0 , 5 , 0 , 48.6 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,A,S, 13 , 0 , 53.8461538461538 , 15.3846153846154 , 23.0769230769231 , 0 , 7.69230769230769 , 0 , 34.6153846153846 , 0 , 9 , 66.6666666666667 , 14.4444444444444 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,D,S, 13 , 0 , 30.7692307692308 , 15.3846153846154 , 23.0769230769231 , 23.0769230769231 , 7.69230769230769 , 0 , 57.0769230769231 , 0 , 9 , 55.5555555555556 , 13.7777777777778 
21-Oct-2010 16:30,201008,BIRMINGHAM,CYPRUS,LARNACA,THOMAS COOK AIRLINES LTD,A,C, 8 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 3.75 , 0 , 13 , 92.3076923076923 , 3.61538461538462 
