run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
28/10/2015 10:11,201508,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,5,0,80,20,0,0,0,0,3.6,0,5,100,4.6
28/10/2015 10:11,201508,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C,5,0,100,0,0,0,0,0,0.8,0,5,100,6
28/10/2015 10:11,201508,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S,53,0,92.45283019,5.660377358,1.886792453,0,0,0,3.679245283,0,52,92.30769231,4.980769231
28/10/2015 10:11,201508,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S,53,0,90.56603774,9.433962264,0,0,0,0,4.396226415,0,51,90.19607843,6.941176471
28/10/2015 10:11,201508,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,A,S,26,0,100,0,0,0,0,0,1.384615385,0,26,100,1.461538462
28/10/2015 10:11,201508,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,D,S,26,0,100,0,0,0,0,0,0.884615385,0,26,96.15384615,3.192307692
28/10/2015 10:11,201508,ABERDEEN,FRANCE,BIARRITZ,BMI REGIONAL,A,C,0,0,0,0,0,0,0,0,0,0,1,100,0
28/10/2015 10:11,201508,ABERDEEN,FRANCE,BIARRITZ,CITY JET,A,C,0,0,0,0,0,0,0,0,0,0,1,100,0
28/10/2015 10:11,201508,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,A,S,84,0,94.04761905,5.952380952,0,0,0,0,2.714285714,0,88,82.95454545,7.193181818
28/10/2015 10:11,201508,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,D,S,84,0,95.23809524,3.571428571,1.19047619,0,0,0,3.595238095,0,88,88.63636364,6.909090909
28/10/2015 10:11,201508,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S,93,0,90.32258065,9.677419355,0,0,0,0,3.903225806,0,92,81.52173913,7.619565217
28/10/2015 10:11,201508,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S,92,0,91.30434783,8.695652174,0,0,0,0,3.554347826,1,92,73.91304348,11.54347826
28/10/2015 10:11,201508,ABERDEEN,GREECE,CORFU,EUROPE AIRPOST,A,C,4,0,75,0,25,0,0,0,13.75,0,0,0,0
28/10/2015 10:11,201508,ABERDEEN,GREECE,CORFU,EUROPE AIRPOST,D,C,4,0,75,0,25,0,0,0,15,0,0,0,0
28/10/2015 10:11,201508,ABERDEEN,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,A,C,0,0,0,0,0,0,0,0,0,0,5,100,3.4
28/10/2015 10:11,201508,ABERDEEN,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,D,C,0,0,0,0,0,0,0,0,0,0,5,100,4.8
28/10/2015 10:11,201508,ABERDEEN,IRISH REPUBLIC,DUBLIN,STOBART AIR ,A,S,31,0,93.5483871,3.225806452,0,3.225806452,0,0,6.677419355,0,38,71.05263158,16.84210526
28/10/2015 10:11,201508,ABERDEEN,IRISH REPUBLIC,DUBLIN,STOBART AIR ,D,S,31,0,83.87096774,12.90322581,0,3.225806452,0,0,12.19354839,0,38,68.42105263,19.42105263
28/10/2015 10:11,201508,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,0,0,0,0,0,0,0,0,0,0,17,94.11764706,4.176470588
28/10/2015 10:11,201508,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,0,0,0,0,0,0,0,0,0,0,17,58.82352941,14.52941176
28/10/2015 10:11,201508,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,A,S,85,0,92.94117647,3.529411765,3.529411765,0,0,0,3.047058824,0,67,88.05970149,6.059701493
28/10/2015 10:11,201508,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,D,S,85,0,83.52941176,12.94117647,2.352941176,1.176470588,0,0,8.670588235,0,67,85.07462687,6.029850746
28/10/2015 10:11,201508,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,A,S,75,0,96,4,0,0,0,0,2.333333333,0,92,89.13043478,5.206521739
28/10/2015 10:11,201508,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,D,S,75,0,89.33333333,8,2.666666667,0,0,0,5.04,0,92,82.60869565,8.826086957
28/10/2015 10:11,201508,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,A,S,53,0,96.22641509,3.773584906,0,0,0,0,4.037735849,1,56,98.21428571,2.482142857
28/10/2015 10:11,201508,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,D,S,53,0,88.67924528,11.32075472,0,0,0,0,4.735849057,1,56,94.64285714,4.125
28/10/2015 10:11,201508,ABERDEEN,NORWAY,KRISTIANSUND (KUERNBERGET),BMI REGIONAL,A,S,0,0,0,0,0,0,0,0,0,0,11,100,3.909090909
28/10/2015 10:11,201508,ABERDEEN,NORWAY,KRISTIANSUND (KUERNBERGET),BMI REGIONAL,D,S,0,0,0,0,0,0,0,0,0,0,11,100,3.818181818
28/10/2015 10:11,201508,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,A,S,26,0,92.30769231,7.692307692,0,0,0,0,3.192307692,0,26,92.30769231,4.076923077
28/10/2015 10:11,201508,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,D,S,26,0,92.30769231,3.846153846,3.846153846,0,0,0,3.730769231,0,26,84.61538462,9.038461538
