run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
19/11/2018 17:26,201809,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,4,0,0,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,32,5,100.000000,3
19/11/2018 17:26,201809,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C,3,0,0,0.000000,66.666667,0.000000,0.000000,0.000000,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,46,4,100.000000,4
19/11/2018 17:26,201809,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,13,100.000000,3
19/11/2018 17:26,201809,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,2,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,92.307692,4
19/11/2018 17:26,201809,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,9,0,0,0.000000,33.333333,44.444444,11.111111,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,17,11,100.000000,0
19/11/2018 17:26,201809,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,9,0,0,0.000000,22.222222,44.444444,22.222222,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,17,11,100.000000,1
19/11/2018 17:26,201809,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,9,44.444444,24
19/11/2018 17:26,201809,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,9,33.333333,29
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,A,S,30,0,0,3.333333,53.333333,20.000000,3.333333,10.000000,6.666667,3.333333,0.000000,0.000000,0.000000,0.000000,15,29,93.103448,6
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,D,S,30,0,0,0.000000,53.333333,26.666667,10.000000,3.333333,3.333333,3.333333,0.000000,0.000000,0.000000,0.000000,12,30,93.333333,6
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,A,S,74,0,1,2.666667,46.666667,33.333333,9.333333,2.666667,1.333333,2.666667,0.000000,0.000000,0.000000,1.333333,10,106,73.584906,13
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,D,S,74,0,1,0.000000,49.333333,36.000000,5.333333,1.333333,2.666667,2.666667,1.333333,0.000000,0.000000,1.333333,11,105,88.571429,8
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,A,S,23,0,0,13.043478,43.478261,26.086957,4.347826,8.695652,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,8,29,72.413793,10
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,D,S,22,0,1,0.000000,26.086957,34.782609,13.043478,17.391304,4.347826,0.000000,0.000000,0.000000,0.000000,4.347826,18,28,78.571429,9
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,25,80.000000,12
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,25,84.000000,6
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,A,S,20,0,5,0.000000,20.000000,28.000000,12.000000,4.000000,8.000000,8.000000,0.000000,0.000000,0.000000,20.000000,30,0,0.000000,
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,D,S,22,0,4,0.000000,11.538462,46.153846,3.846154,7.692308,11.538462,3.846154,0.000000,0.000000,0.000000,15.384615,25,0,0.000000,
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,CONINGSBY,EASTERN AIRWAYS,A,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,0,0.000000,
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,57,54.385965,24
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,58,56.896552,21
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,A,S,55,0,7,11.290323,22.580645,30.645161,8.064516,8.064516,3.225806,1.612903,3.225806,0.000000,0.000000,11.290323,22,0,0.000000,
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,D,S,56,0,10,1.515152,24.242424,31.818182,7.575758,12.121212,7.575758,0.000000,0.000000,0.000000,0.000000,15.151515,18,0,0.000000,
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,INVERNESS,FLYBE LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,14
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,JERSEY,FLYBE LTD,A,S,4,0,0,0.000000,25.000000,50.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,5,60.000000,10
19/11/2018 17:26,201809,ABERDEEN,UNITED KINGDOM,JERSEY,FLYBE LTD,D,S,4,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,5,100.000000,4
