run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
23/05/2022 12:00,202203,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,7,0,0,14.285714,57.142857,0.000000,14.285714,14.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,7,0,0,0.000000,0.000000,71.428571,14.285714,14.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,23,0,0,21.739130,39.130435,17.391304,8.695652,4.347826,8.695652,0.000000,0.000000,0.000000,0.000000,0.000000,11,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,23,0,0,0.000000,30.434783,43.478261,8.695652,8.695652,8.695652,0.000000,0.000000,0.000000,0.000000,0.000000,14,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,60,0,1,18.032787,44.262295,18.032787,6.557377,4.918033,4.918033,0.000000,1.639344,0.000000,0.000000,1.639344,12,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,61,0,1,0.000000,53.225806,29.032258,8.064516,4.838710,3.225806,0.000000,0.000000,0.000000,0.000000,1.612903,9,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,36,0,1,16.216216,48.648649,13.513514,8.108108,8.108108,0.000000,0.000000,2.702703,0.000000,0.000000,2.702703,12,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,22,0,1,0.000000,39.130435,26.086957,17.391304,8.695652,0.000000,0.000000,4.347826,0.000000,0.000000,4.347826,21,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,EXETER,LOGANAIR LTD,A,S,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,EXETER,LOGANAIR LTD,D,S,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,36,0,0,33.333333,44.444444,16.666667,0.000000,2.777778,2.777778,0.000000,0.000000,0.000000,0.000000,0.000000,4,25,100.000000,1
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,36,0,0,0.000000,75.000000,22.222222,2.777778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,24,100.000000,1
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,SUN AIR JETS,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
23/05/2022 12:00,202203,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,100.000000,0
